timestamp,res_rpm,res_cht,res_egt,res_oil_p,res_oil_t,res_fuel,res_vib,fault_label
146.0000,22.0724,-1.7913,-0.4438,-0.0232,2.2478,-0.5524,-0.0054,healthy
146.5000,-38.4999,-2.0485,-3.3412,0.0613,1.1879,0.5442,-0.0137,healthy
147.0000,-3.5528,2.1025,-1.8737,-0.0050,-1.2101,-0.4260,0.0127,healthy
147.5000,2.6477,-0.9216,-1.1377,-0.0720,0.8759,0.0885,0.0171,healthy
148.0000,4.4399,-0.4900,0.0782,-0.0068,-0.6460,0.1627,0.0152,healthy
148.5000,-5.5787,-2.4220,4.7771,-0.0348,1.4010,0.2890,0.0135,healthy
149.0000,-26.3508,-0.3936,2.7224,-0.1080,0.6330,-0.4306,0.0216,healthy
149.5000,4.9199,1.2998,-2.4482,-0.0087,-1.0228,0.1567,-0.0061,healthy
150.0000,25.9103,0.3794,5.5096,0.0002,1.1052,-0.3210,-0.0139,healthy
150.5000,-23.0079,-0.1618,-0.2365,0.0191,0.5290,0.0752,0.0077,healthy
151.0000,12.9574,-2.3473,2.0169,0.0509,0.3984,-0.5810,0.0029,healthy
151.5000,-4.9279,-0.4919,-2.8170,-0.0140,0.0300,0.1572,-0.0043,healthy
152.0000,-0.9199,0.2204,-1.3567,-0.0751,-0.5237,0.3922,0.0017,healthy
152.5000,-15.7935,-1.4877,3.1138,-0.0418,0.6173,-0.0852,0.0405,healthy
153.0000,-5.0168,0.9823,-2.6366,-0.0009,2.2016,0.0278,0.0076,healthy
153.5000,19.5007,1.3276,0.1655,0.0608,1.9082,0.1854,0.0155,healthy
154.0000,8.7398,-0.7930,1.4127,0.0002,-0.1844,0.1020,-0.0282,healthy
154.5000,25.9847,1.0887,-3.0688,-0.0066,-2.1039,-0.4797,0.0243,healthy
155.0000,17.6612,-0.1646,-5.3326,-0.0118,-0.5476,-0.3662,0.0017,healthy
155.5000,6.5863,1.7207,2.7222,-0.0004,0.1461,-0.1213,0.0035,healthy
156.0000,26.1590,3.0512,8.5901,0.0955,0.2852,0.0343,-0.0043,healthy
156.5000,6.5849,-1.6405,1.3766,-0.0042,0.8985,-0.1422,-0.0235,healthy
157.0000,12.4198,1.1542,1.9522,-0.0132,0.7262,0.0291,-0.0306,healthy
157.5000,-4.4486,1.9574,-2.6522,0.0019,0.7409,0.3027,-0.0156,healthy
158.0000,0.9982,-1.4560,4.4090,-0.0338,-0.6334,-0.1084,0.0706,healthy
158.5000,-10.4614,-0.8627,-1.1303,-0.0781,-0.5230,-0.3309,0.0309,healthy
159.0000,14.8438,-0.8796,3.4912,-0.0870,-1.0815,0.1495,0.0033,healthy
159.5000,-17.6746,-0.1992,1.8219,-0.0363,0.2599,0.3678,0.0081,healthy
160.0000,11.7353,-0.5345,1.8951,0.0591,0.8652,0.0861,0.0304,healthy
160.5000,-2.8598,-0.2974,1.7799,0.0584,1.0690,-0.1401,0.0047,healthy
161.0000,17.5687,1.2570,1.6843,-0.0558,-2.5083,-0.0525,-0.0378,healthy
161.5000,11.2630,-2.8437,0.8502,-0.0079,0.4705,-0.1442,0.0257,healthy
162.0000,27.3097,-1.4608,2.9078,0.0066,-1.0420,0.0868,0.0014,healthy
162.5000,10.9616,1.0049,-2.1781,-0.0362,0.5902,-0.6325,0.0047,healthy
163.0000,-23.5806,0.8292,-0.7165,0.0654,-1.0487,0.0288,-0.0004,healthy
163.5000,-1.0043,-1.5878,4.4043,0.0381,0.7345,-0.0526,-0.0041,healthy
164.0000,-17.5801,0.8396,0.5187,0.0180,-0.6474,0.2700,0.0162,healthy
164.5000,-7.7742,1.9903,-0.9778,0.0034,-0.6262,-0.4259,0.0032,healthy
165.0000,22.6684,-0.0735,3.1046,-0.0782,0.8035,-0.3448,0.0048,healthy
165.5000,9.5630,-1.5119,2.5123,0.0678,-0.5516,0.1059,-0.0168,healthy
166.0000,-10.4840,1.3124,-3.8995,0.0290,0.9588,0.3907,0.0467,healthy
166.5000,-15.2058,2.5846,2.1898,0.0205,0.7419,-0.0433,0.0266,healthy
167.0000,0.4917,-1.3292,0.4120,-0.0369,-0.1113,-0.0695,0.0206,healthy
167.5000,-18.2484,0.0589,2.1357,-0.0326,-0.4535,-0.2348,0.0323,healthy
168.0000,-10.0671,1.6352,0.0321,0.0247,1.2762,0.0116,0.0033,healthy
168.5000,4.6801,0.1730,1.3929,0.0551,0.8300,-0.2894,0.0208,healthy
169.0000,17.3297,-2.6209,-5.4930,0.0862,1.6425,-0.3983,0.0173,healthy
169.5000,9.1314,0.6651,-2.6848,-0.0368,-1.7428,0.1622,0.0032,healthy
170.0000,-34.3693,-1.4682,2.2203,-0.0079,-0.2891,-0.2614,-0.0011,healthy
170.5000,4.5655,-1.9061,7.8643,-0.1047,-0.4554,0.2001,0.0001,healthy
171.0000,1.0805,-2.5916,1.1018,-0.1231,0.5122,-0.0189,0.0043,healthy
171.5000,6.2084,1.7856,-2.0784,0.0262,-0.9491,0.2933,-0.0255,healthy
172.0000,24.2431,-1.2521,0.4062,-0.0427,-0.8081,-0.3252,0.0134,healthy
172.5000,-30.9486,0.5000,-2.6803,-0.0987,0.0410,0.2389,0.0242,healthy
173.0000,-8.8666,0.8684,3.7495,-0.0581,-1.8757,0.0025,-0.0107,healthy
173.5000,8.8636,0.2427,0.1442,0.0171,-2.0116,-0.4436,-0.0096,healthy
174.0000,-23.7239,0.4449,3.1596,0.0192,-0.1152,-0.2159,-0.0130,healthy
174.5000,22.1392,0.5716,-0.4604,-0.0819,2.6541,-0.2070,-0.0066,healthy
175.0000,5.5253,0.2071,3.4259,0.0618,0.1135,0.1179,-0.0224,healthy
175.5000,12.6988,-1.1402,-4.8708,-0.0348,-0.3765,-0.2863,-0.0085,healthy
176.0000,-8.5642,-1.2740,0.0734,0.0137,0.4314,-0.3700,0.0209,healthy
176.5000,12.2065,-0.1575,1.6188,0.0019,0.5784,-0.1213,-0.0210,healthy
177.0000,16.0271,-0.1892,-0.8051,-0.0006,-0.1282,0.2769,-0.0036,healthy
177.5000,3.4932,0.6440,1.0785,-0.0468,-0.6762,0.0373,0.0151,healthy
178.0000,3.5160,1.6525,1.0276,-0.0012,-1.5684,-0.0866,0.0080,healthy
178.5000,4.0551,0.5159,3.1465,0.0135,0.9006,0.1757,0.0121,healthy
179.0000,-12.9502,-1.2163,1.8646,-0.0100,-0.4707,-0.2921,0.0111,healthy
179.5000,-2.2129,-3.2717,1.1788,0.0050,0.4742,0.5366,0.0043,healthy
180.0000,-2.2878,-1.1534,2.6384,0.0551,1.0566,0.4985,-0.0223,healthy
180.5000,5.7509,-2.0167,-4.0592,-0.0236,-0.3069,-0.1419,0.0021,healthy
181.0000,14.9974,-1.0956,-2.2572,0.0327,-1.4654,0.0254,-0.0122,healthy
181.5000,-15.8780,0.3634,-4.1558,-0.0105,-0.2265,-0.0362,0.0171,healthy
182.0000,-1.8751,0.1266,1.6458,0.0712,-0.1555,-0.1608,-0.0126,healthy
182.5000,22.2218,2.7873,1.2414,-0.0703,0.4951,0.2709,0.0205,healthy
183.0000,-11.1538,0.7246,4.1559,0.0652,-0.5719,-0.4431,0.0025,healthy
183.5000,-12.3338,2.8638,1.0550,-0.0266,-0.6230,-0.1160,0.0101,healthy
184.0000,3.0346,1.0727,-1.8951,0.1056,-0.3856,0.1481,0.0134,healthy
184.5000,12.6658,1.6286,0.4020,0.0218,0.3719,0.4619,0.0279,healthy
185.0000,0.1714,-0.5384,-5.6263,0.0425,0.9000,0.4029,0.0184,healthy
185.5000,19.9344,-1.6118,-1.2247,-0.0080,2.3333,-0.2116,-0.0066,healthy
186.0000,12.8519,-0.6734,-7.0413,0.0340,1.9289,-0.2413,0.0151,healthy
186.5000,12.6273,-0.0178,0.9856,0.0340,-0.1336,-0.1317,0.0100,healthy
187.0000,8.3117,-0.9422,-0.8379,-0.0071,-0.7188,0.4229,0.0196,healthy
187.5000,34.9148,-1.5017,-0.3968,0.0382,-0.6234,0.1148,0.0039,healthy
188.0000,-3.0774,0.6253,-2.7948,-0.1680,-1.3126,0.8475,0.0320,healthy
188.5000,-30.0528,-1.5081,-2.0066,-0.0322,0.1243,0.1828,0.0058,healthy
189.0000,24.0638,-2.3002,2.0778,0.0011,-0.9904,0.4987,-0.0290,healthy
189.5000,-6.8655,-1.6831,-4.3082,0.0251,-1.1069,-0.0347,0.0041,healthy
190.0000,1.6182,-0.3515,1.5171,0.0486,-1.0410,-0.2533,-0.0146,healthy
190.5000,19.6433,-1.4864,-2.4337,-0.0126,0.8885,0.7141,-0.0060,healthy
191.0000,-24.0339,-0.3421,-5.0430,-0.0195,-0.0826,-0.4030,0.0002,healthy
191.5000,-18.7747,0.9007,3.6790,0.0436,-1.3627,0.0762,0.0121,healthy
192.0000,-24.0192,0.8617,3.9875,0.0576,0.8812,0.0293,-0.0055,healthy
192.5000,-11.9120,-0.9912,-1.6184,0.0370,1.1912,-0.1839,0.0322,healthy
193.0000,6.5945,-1.9559,-1.6478,-0.0077,-0.4597,0.1015,0.0037,healthy
193.5000,7.8628,-0.8634,-0.7526,0.1274,-0.7836,-0.0517,-0.0026,healthy
194.0000,4.1441,0.9835,-2.4302,0.0040,-0.8724,-0.2672,0.0220,healthy
194.5000,-21.1915,1.3338,-1.9015,0.0108,0.2652,-0.3930,0.0079,healthy
195.0000,-34.6516,0.5293,1.3502,0.0816,0.9116,0.1254,-0.0265,healthy
195.5000,0.8153,1.8022,6.2217,0.0764,0.1685,-0.2419,-0.0201,healthy
196.0000,-7.0766,2.5938,-1.0641,0.0354,-1.3457,-0.1635,0.0366,healthy
196.5000,6.8908,-0.7248,3.0693,-0.0451,1.0642,-0.2543,0.0020,healthy
197.0000,10.5293,2.2298,1.0587,0.0056,-0.0543,-0.2462,0.0010,healthy
197.5000,2.0736,-0.3908,-5.0167,0.0259,-0.2010,-0.0518,0.0273,healthy
198.0000,11.4020,1.5298,-0.0733,0.0976,0.4310,-0.3805,0.0018,healthy
198.5000,3.4382,1.0629,-0.4502,0.1475,1.0434,-0.1017,-0.0051,healthy
199.0000,7.9510,-2.9656,4.3936,-0.0300,-1.1386,0.1647,0.0023,healthy
199.5000,-10.5701,-1.4493,4.5155,0.0426,-1.3415,0.1750,-0.0050,healthy
200.0000,-2.6942,-1.8319,1.1304,-0.0407,-0.0480,-0.1580,0.0002,healthy
200.5000,2.9516,-2.6731,3.6428,-0.0062,-0.0362,-0.2274,0.0041,healthy
201.0000,12.3079,1.3190,-0.4391,-0.0434,0.9023,0.3487,0.0105,healthy
201.5000,-5.9061,3.1032,3.3581,0.0835,1.2678,0.1140,-0.0025,healthy
202.0000,7.8175,-0.3865,0.3010,0.0119,-0.5030,0.1467,0.0010,healthy
202.5000,-3.9876,1.2812,3.2930,0.0147,0.3283,0.3691,0.0027,healthy
203.0000,-1.7631,2.2269,3.5982,0.0025,0.4594,0.3065,0.0495,healthy
203.5000,12.4428,0.3125,2.1494,0.0188,0.5568,0.2575,0.0108,healthy
204.0000,-29.8959,-0.0380,-2.2248,0.0205,-1.6212,-0.5379,-0.0501,healthy
204.5000,-19.4471,-0.3685,-1.2616,-0.0343,0.5217,-0.1786,-0.0016,healthy
205.0000,-22.2328,0.8063,2.2568,-0.0844,-0.8314,-0.4136,-0.0241,healthy
205.5000,-35.0042,1.3120,2.6804,-0.0664,0.5719,0.3977,-0.0054,healthy
206.0000,-10.1740,0.6927,0.4752,-0.0805,-1.1567,-0.1129,-0.0046,healthy
206.5000,11.2415,0.6412,-0.9369,0.0097,0.0586,-0.2358,-0.0307,healthy
207.0000,-4.2733,-0.0768,0.5742,-0.0408,-0.3096,0.0864,0.0374,healthy
207.5000,2.9669,-2.3894,-0.8354,0.0490,2.1297,0.1816,0.0038,healthy
208.0000,16.3383,1.3466,-0.8187,0.0120,-0.8969,0.1360,0.0215,healthy
208.5000,19.9153,-1.9269,5.8801,-0.0918,-0.9720,-0.0013,-0.0127,healthy
209.0000,-1.0371,0.9291,-1.4265,-0.0205,1.4640,0.3528,0.0000,healthy
209.5000,20.3038,1.1336,1.5234,-0.1061,0.8474,-0.1068,0.0151,healthy
210.0000,1.3819,-1.7106,0.4588,-0.0572,0.2375,-0.4576,-0.0237,healthy
210.5000,-12.5610,-0.9117,-3.6796,-0.0245,-0.5197,-0.1247,0.0526,healthy
211.0000,-8.9160,3.1822,-3.7831,-0.0473,-1.1928,-0.1364,0.0252,healthy
211.5000,-22.2080,-0.1192,-0.2434,0.0942,-0.4740,0.1862,0.0049,healthy
212.0000,-13.3220,-1.8303,-5.8581,0.0374,-0.5796,0.2739,-0.0111,healthy
212.5000,-5.3703,1.2013,5.4912,-0.0164,-0.7453,-0.2328,0.0050,healthy
213.0000,12.0538,-1.1590,-1.0848,0.0713,-0.5568,-0.6488,-0.0426,healthy
213.5000,25.8115,-2.8808,-1.3296,-0.0487,-0.6034,0.5863,0.0082,healthy
214.0000,-20.7327,0.7797,3.6692,-0.0166,0.9203,0.0555,0.0304,healthy
214.5000,5.8924,-1.3749,-0.4222,0.0427,-1.4360,-0.6213,-0.0282,healthy
215.0000,-15.6082,0.4818,1.9531,-0.0558,0.3511,-0.4939,-0.0109,healthy
215.5000,7.1205,-1.2190,-1.7178,0.0343,0.2265,0.0651,-0.0172,healthy
216.0000,-1.9663,1.0608,0.1363,0.0146,-0.1072,-0.1572,0.0236,healthy
216.5000,-27.4636,0.2752,2.9054,0.0294,0.6260,0.3696,0.0110,healthy
217.0000,13.9245,-3.8838,-2.5854,0.0899,0.3884,-0.1560,-0.0112,healthy
217.5000,-9.0750,0.5730,1.5832,0.0228,0.0602,-0.0247,0.0001,healthy
218.0000,-8.0085,-0.4346,-7.2495,0.0063,1.0630,-0.1821,0.0039,healthy
218.5000,-16.0463,2.1251,3.7965,-0.0749,-2.4961,-0.0433,-0.0229,healthy
219.0000,-9.8142,0.5928,-1.6692,0.0105,2.1511,0.0166,-0.0210,healthy
219.5000,6.4184,1.1342,-0.2570,-0.0240,1.1338,0.4003,-0.0092,healthy
220.0000,-2.8387,-1.0658,-0.2939,-0.0062,1.6869,0.0891,-0.0173,healthy
220.5000,4.9299,-1.1851,-2.9246,-0.0237,-0.9111,0.0244,-0.0020,healthy
221.0000,5.4288,-0.0385,-3.1549,0.0246,0.0383,0.2227,-0.0156,healthy
221.5000,19.8099,-0.5409,1.5640,-0.0495,0.2801,0.3926,0.0035,healthy
222.0000,-5.1418,2.0070,1.7050,0.0106,-0.4014,-0.4002,-0.0010,healthy
222.5000,-22.1529,-0.2300,-2.6558,-0.0521,0.1506,-0.1995,0.0130,healthy
223.0000,16.0083,-1.8372,1.6232,-0.0899,0.2347,0.0609,0.0059,healthy
223.5000,-4.9723,-1.2414,1.6737,-0.0171,-1.2268,-0.0008,-0.0378,healthy
224.0000,16.7189,1.4476,-1.1347,0.0232,0.7152,-0.1845,-0.0086,healthy
224.5000,5.7507,-0.2509,-3.8805,-0.0388,0.6327,-0.5874,0.0102,healthy
225.0000,-1.9671,-0.3311,-0.1126,0.0068,-0.7027,-0.0855,0.0250,healthy
225.5000,5.2316,1.5903,1.0952,-0.0181,-1.3242,0.1123,0.0240,healthy
226.0000,29.2652,-1.3721,-0.1766,-0.0518,0.1043,0.4320,0.0264,healthy
226.5000,31.1547,-3.3528,-1.7775,0.0279,-0.8443,0.0083,0.0028,healthy
227.0000,1.0407,-1.2793,1.4009,-0.0326,0.2689,0.0020,0.0229,healthy
227.5000,2.4029,0.3631,3.7960,0.0187,-0.7934,-0.2352,0.0380,healthy
228.0000,16.1436,-0.3743,-2.3109,-0.0730,1.4976,0.0005,0.0173,healthy
228.5000,-12.6849,-2.3406,-0.8940,0.0068,-0.6875,-0.1494,0.0068,healthy
229.0000,4.9961,1.5241,8.2294,0.0312,-0.8939,0.1693,0.0116,healthy
229.5000,-0.3879,0.2452,0.8726,0.0176,0.0240,0.1369,-0.0377,healthy
230.0000,4.7086,0.5835,-3.8004,0.0446,-1.5986,0.4241,-0.0086,healthy
230.5000,-12.5005,0.6294,-1.4327,0.0323,-0.8658,0.0847,-0.0517,healthy
231.0000,-23.8435,-1.9478,-2.2708,0.0150,-1.6561,0.1619,-0.0011,healthy
231.5000,-31.0948,0.4543,1.1412,0.0423,0.2123,-0.4112,-0.0170,healthy
232.0000,-16.7608,1.3612,0.9232,-0.0187,0.9277,0.1015,-0.0318,healthy
232.5000,-6.8801,1.7105,-1.9095,0.0261,-0.4297,0.2218,0.0093,healthy
233.0000,-4.3979,1.0819,5.5689,0.0011,1.2543,0.0345,-0.0139,healthy
233.5000,29.0585,0.7697,0.2554,0.0925,-0.8502,-0.0133,-0.0032,healthy
234.0000,16.5899,-2.6061,-1.3672,0.0137,-0.4664,-0.0534,0.0084,healthy
234.5000,-14.4314,-0.0224,-3.6634,-0.0643,0.8948,0.4938,-0.0296,healthy
235.0000,5.2156,-1.4349,-2.6843,0.0127,0.7161,-0.4885,0.0146,healthy
235.5000,-6.1062,1.9233,-3.7381,-0.0476,0.4564,0.3769,0.0012,healthy
236.0000,-4.2655,1.6956,-0.5717,0.0364,1.1099,0.1210,0.0103,healthy
236.5000,2.7799,-1.4258,-2.6549,0.0373,-0.0515,-0.1467,-0.0154,healthy
237.0000,9.2876,-0.0690,2.3520,-0.0305,0.3030,0.1617,0.0215,healthy
237.5000,-5.0889,0.3728,-1.7533,-0.0519,-0.6812,0.1237,0.0005,healthy
238.0000,15.9578,1.3512,2.5206,0.0066,1.9260,-0.2966,0.0037,healthy
238.5000,-17.1291,-2.5134,1.4744,-0.0452,-0.4501,0.3179,-0.0079,healthy
239.0000,0.0951,-3.3144,1.9365,-0.0419,-0.2130,0.0625,-0.0289,healthy
239.5000,38.9651,0.0572,2.6902,-0.0253,0.2096,-0.2339,0.0016,healthy
240.0000,3.3462,-3.7971,5.9800,0.0312,0.6672,0.4629,0.0123,healthy
240.5000,21.4982,0.2379,-2.5470,-0.0742,0.6569,0.1829,-0.0035,healthy
241.0000,1.3728,0.8883,2.5380,-0.0377,-2.7092,0.1181,-0.0189,healthy
241.5000,8.7117,1.8541,1.1944,0.1199,1.7670,0.3130,-0.0082,healthy
242.0000,-0.8517,-0.9339,3.1898,0.0977,1.6098,0.0098,0.0111,healthy
242.5000,-2.5561,0.2418,0.3324,0.0605,1.2524,0.2606,0.0165,healthy
243.0000,-11.6922,0.9773,3.5280,0.0022,0.1465,0.2421,0.0189,healthy
243.5000,6.4545,-1.7636,-3.8748,0.0376,1.2477,-0.1620,0.0199,healthy
244.0000,-12.7731,1.3730,-3.0129,-0.0192,0.2621,-0.0466,-0.0211,healthy
244.5000,9.9838,0.4115,-1.7076,-0.1352,0.2496,-0.1370,0.0085,healthy
245.0000,16.2793,-0.9082,-0.2242,-0.0285,0.6982,0.4199,0.0041,healthy
245.5000,5.4980,0.2121,0.1391,-0.0237,0.5434,-0.4423,-0.0067,healthy
246.0000,-4.2937,-0.2090,-2.2201,0.0014,1.0240,0.1069,-0.0358,healthy
246.5000,6.8095,1.1701,-2.9726,0.0241,-2.1517,0.4116,-0.0081,healthy
247.0000,-4.6301,-0.5407,-1.9659,0.0825,-0.0888,-0.3637,0.0353,healthy
247.5000,14.0332,0.3406,-5.1279,0.0016,-1.2209,0.0201,0.0069,healthy
248.0000,-27.4711,-0.9314,-0.8644,-0.0502,0.9310,0.3642,-0.0038,healthy
248.5000,-5.0341,-1.4068,-0.1752,-0.0098,-0.9122,-0.1067,-0.0175,healthy
249.0000,-29.8622,0.2573,1.3231,0.0322,-0.2829,0.0447,0.0130,healthy
249.5000,-22.4259,-1.3452,0.5006,-0.0056,0.9363,-0.0650,0.0329,healthy
250.0000,20.4579,1.2009,5.3802,-0.0402,1.3083,-0.2837,0.0121,healthy
250.5000,13.4278,0.8883,2.4371,0.0262,0.8829,-0.1123,-0.0238,healthy
251.0000,-10.7922,-1.1477,2.2119,-0.0571,0.7530,-0.1924,-0.0192,healthy
251.5000,-22.5376,0.3207,1.0941,-0.0439,-1.1873,-0.4613,-0.0230,healthy
252.0000,-44.4679,-1.1545,1.6072,0.0208,-1.0171,0.4342,0.0423,healthy
252.5000,-8.1524,-2.4065,-0.6622,-0.0393,-1.3404,0.1343,0.0054,healthy
253.0000,36.3062,-0.8958,0.2989,-0.0176,-1.0560,-0.1146,0.0145,healthy
253.5000,6.5233,-0.0755,5.7647,0.0008,0.1582,-0.1424,0.0075,healthy
254.0000,-8.3936,0.7821,-0.2102,-0.0021,1.0055,-0.1267,0.0087,healthy
254.5000,6.9762,0.2242,-3.9956,-0.0484,1.0019,-0.2254,-0.0148,healthy
255.0000,-23.4144,1.3615,2.0904,0.0164,-1.8516,-0.1163,-0.0199,healthy
255.5000,-4.4599,-1.4717,2.6256,-0.0459,-0.0363,-0.2727,-0.0232,healthy
256.0000,1.4922,-0.5650,0.4636,0.0825,-0.2740,0.2106,-0.0003,healthy
256.5000,-1.2915,2.4666,-5.6350,-0.0201,-2.3172,-0.5584,-0.0097,healthy
257.0000,11.8621,-2.8966,3.8598,0.0304,0.8299,0.0606,-0.0104,healthy
257.5000,5.1697,-0.6779,0.6897,0.0367,0.8020,-0.2651,0.0021,healthy
258.0000,10.0249,-1.6072,-0.9308,-0.0177,-0.6077,0.2732,-0.0329,healthy
258.5000,-10.3256,-0.2931,3.5642,-0.0484,-0.3095,-0.0515,-0.0245,healthy
259.0000,13.4672,-0.6517,-6.0739,0.0365,0.1455,0.1063,0.0223,healthy
259.5000,24.4341,0.9032,0.3356,-0.0711,0.4138,-0.1867,0.0271,healthy
260.0000,-14.5522,0.3833,-1.6224,-0.0635,-0.6487,0.3899,0.0310,healthy
260.5000,-13.3154,-1.9584,4.4764,0.0303,-0.8591,-0.3730,-0.0057,healthy
261.0000,20.0368,-0.8822,0.7286,-0.0100,-1.0859,-0.1996,-0.0016,healthy
261.5000,-2.8702,-0.0002,-2.5940,-0.0353,1.4889,-0.2948,0.0221,healthy
262.0000,21.0573,1.1091,3.4147,-0.0249,1.2196,-0.0203,-0.0315,healthy
262.5000,-6.6380,3.6494,-7.3771,-0.0398,-1.0924,0.0271,-0.0043,healthy
263.0000,21.8257,1.0542,1.5237,0.1091,-0.8958,-0.3789,0.0085,healthy
263.5000,1.9723,-1.5187,-3.7899,0.0509,-1.0606,-0.3165,-0.0055,healthy
264.0000,3.8734,-0.1408,-1.3873,-0.0412,-1.4850,-0.3329,0.0219,healthy
264.5000,23.4708,0.2715,-0.7220,-0.0156,1.9511,-0.4396,0.0020,healthy
265.0000,-5.4266,-0.7791,2.7303,0.0298,-0.7343,-0.2059,-0.0244,healthy
265.5000,-14.1168,0.7054,6.6102,-0.0488,0.7596,0.5212,-0.0080,healthy
266.0000,-6.7285,-3.4071,-5.3387,-0.0279,-0.3386,0.0421,-0.0180,healthy
266.5000,6.7850,0.8297,1.3389,-0.0149,-0.2195,-0.1990,0.0210,healthy
267.0000,-23.4864,-0.7146,6.6074,-0.0441,-0.2890,-0.0806,0.0161,healthy
267.5000,9.5621,-0.1646,-1.7188,0.0548,0.3675,-0.4676,0.0151,healthy
268.0000,-8.0816,2.1986,-1.9050,-0.0357,-0.1848,-0.4496,0.0150,healthy
268.5000,17.2172,-1.8923,0.7078,-0.0058,0.7454,-0.2568,0.0181,healthy
269.0000,-35.9139,0.4091,2.4865,0.0058,1.1555,-0.3811,0.0465,healthy
269.5000,-11.7985,1.1909,1.9728,0.0793,-0.6203,0.2570,-0.0050,healthy
270.0000,-25.2970,0.2555,-1.0761,-0.0043,0.2042,0.5673,0.0003,healthy
270.5000,-12.3934,-2.4213,-2.4076,0.1068,-1.6337,0.2588,0.0003,healthy
271.0000,3.7150,2.0256,3.9484,-0.0181,-0.5221,-0.2377,0.0056,healthy
271.5000,-2.6884,-0.3170,-2.3237,-0.0110,0.0182,0.0026,0.0066,healthy
272.0000,-3.8007,-0.7913,-5.7486,0.0468,-0.1990,0.1539,0.0311,healthy
272.5000,-2.3878,-0.4657,-4.3602,0.0960,-0.1089,0.1194,0.0308,healthy
273.0000,3.0508,-0.5732,-1.7284,-0.0132,0.5166,0.4475,0.0050,healthy
273.5000,-15.1280,-1.7853,4.4775,0.0618,0.7254,-0.3594,0.0179,healthy
274.0000,10.6027,0.2474,-3.5651,0.0424,-2.1260,0.0450,-0.0296,healthy
274.5000,9.9400,-0.8958,4.5658,-0.0380,0.1830,-0.0159,0.0123,healthy
275.0000,5.7756,1.0063,3.9205,-0.0009,-0.3148,-0.1018,0.0385,healthy
275.5000,8.3480,0.7764,0.6757,-0.0020,-0.4818,-0.4676,-0.0618,healthy
276.0000,4.4463,2.4385,-7.6473,-0.0516,1.3960,-0.4377,0.0170,healthy
276.5000,30.5261,-0.3174,-3.5522,0.0082,-1.7568,0.3870,0.0198,healthy
277.0000,-1.3064,-1.2049,-1.9006,0.0040,-0.0532,0.2560,-0.0017,healthy
277.5000,-4.6062,-2.2046,5.1921,0.0187,1.4390,-0.3427,0.0157,healthy
278.0000,-11.3029,3.2900,-1.7075,0.0035,0.0720,-0.5424,-0.0069,healthy
278.5000,-15.4839,0.9932,-2.3188,-0.0334,-0.9499,0.0084,0.0367,healthy
279.0000,-18.6671,-1.0386,0.5649,0.1223,-0.2164,-0.0240,0.0212,healthy
279.5000,-13.3320,2.5397,-4.2286,0.0108,1.7711,-0.4848,0.0086,healthy
280.0000,-1.0602,2.0342,-0.0739,0.0650,1.1719,0.6168,-0.0253,healthy
280.5000,5.0144,-2.0269,-2.3957,0.0219,-0.5180,0.3720,-0.0127,healthy
281.0000,0.7671,-1.1302,8.0632,0.0753,1.5349,-0.3239,-0.0431,healthy
281.5000,-11.4830,-0.1985,-2.7529,-0.0388,0.6373,0.3935,0.0005,healthy
282.0000,13.5028,-1.6051,5.7898,-0.0044,-2.5423,0.0687,0.0077,healthy
282.5000,11.0912,-0.1449,-3.4205,-0.0224,-0.1061,0.2172,-0.0044,healthy
283.0000,-2.3947,1.0679,0.7883,-0.0286,1.8252,-0.2528,-0.0049,healthy
283.5000,-9.7937,-2.0599,1.5009,0.0134,-0.1567,0.1858,-0.0068,healthy
284.0000,8.2264,0.4395,0.4253,-0.0123,1.5206,0.6664,-0.0161,healthy
284.5000,2.8196,1.7527,0.2412,-0.0714,-1.4345,0.3541,-0.0044,healthy
285.0000,-21.7219,0.6003,2.5844,-0.0151,-1.3089,0.2217,0.0064,healthy
285.5000,-1.0197,-0.1134,1.2521,-0.0193,1.1326,-0.5560,-0.0330,healthy
286.0000,3.9305,-1.0022,-0.5187,0.0440,0.8521,0.2562,0.0314,healthy
286.5000,-13.4954,1.2463,-2.0233,-0.0723,-0.0261,0.1378,-0.0068,healthy
287.0000,2.8477,-1.7654,-0.4972,-0.0256,0.8689,-0.2445,-0.0125,healthy
287.5000,-21.8223,0.3642,-0.5343,-0.0375,-0.5927,-0.0972,0.0187,healthy
288.0000,20.0428,0.0383,-0.5933,0.0372,-1.1263,-0.0265,0.0239,healthy
288.5000,18.7192,1.6884,0.2286,-0.0273,0.3867,0.1608,0.0367,healthy
289.0000,-3.7878,-0.8741,-4.2280,0.0523,-0.2869,-0.4329,0.0286,healthy
289.5000,5.4518,-0.7466,-3.0827,-0.0024,0.4167,0.0157,-0.0255,healthy
290.0000,-36.1488,-1.8628,2.4953,0.0245,0.2064,0.4647,0.0091,healthy
290.5000,-17.3452,0.6559,-6.7513,0.0553,-0.3352,0.1601,0.0200,healthy
291.0000,-4.4067,-0.6357,3.5911,-0.0601,1.8842,-0.3227,0.0177,healthy
291.5000,-16.0820,-1.2931,-1.6768,-0.0124,-1.0377,0.0812,-0.0288,healthy
292.0000,10.7159,-1.1502,5.0084,0.0211,0.1531,0.1449,-0.0142,healthy
292.5000,29.9594,0.8057,3.6786,0.0099,-0.0932,-0.6199,-0.0126,healthy
